trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
48,False,"{'a': 0.5, 'e': 0.6235253948912}",25,0,-111.28051646826704,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.617290140942288}",35,0,-60.80401858588492,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.611117239532865}",20,0,-17.47969267064386,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.6050060671375364}",25,0,-51.5807955659074,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.598956006466161}",25,0,-147.34842354131453,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",1
53,False,"{'a': 0.5, 'e': 0.5929664464014994}",20,16,8.331800074577632,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.5870367819374844}",20,0,-123.6308680942314,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.5811664141181095}",20,0,-40.35153532875788,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.5753547499769285}",30,0,-77.6250109089285,"{0: 25, 1: 0, 2: 1, 3: 3, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.5696012024771592}",20,0,-35.112108924589485,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.5639051904523875}",20,4,-2.177229596627484,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.5582661385478637}",30,0,-52.139820164189445,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.5526834771623851}",20,0,-36.63425715774583,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.5471566423907612}",25,0,-60.10743338589562,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.5416850759668536}",25,0,-33.20761556352627,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.536268225207185}",20,3,-4.030245731897883,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
